"","VID","yPos","xPos","race","lat","lon"
"512",81438,440,770,"Black",38.95313,-77.08112
"513",28878,1748,964,"Black",38.8259,-77.07208
"514",52868,1185,1493,"Black",38.8807164816692,-77.0474860367749
"515",21863,422,811,"Black",38.9549434088247,-77.0792034162448
"516",10257,937,1142,"Black",38.90479,-77.06379
"517",86524,979,1433,"Black",38.90069,-77.05028
"518",64508,912,778,"Black",38.9072,-77.08074
"519",87733,1463,1182,"Black",38.85362,-77.06195
"520",28607,1416,1264,"Black",38.85823,-77.05813
"521",70122,1174,1424,"Black",38.88177,-77.05067
"522",87763,1713,1002,"Black",38.82929,-77.07034
"523",52145,978,1044,"Black",38.90079,-77.06839
"524",52818,1741,898,"Black",38.82657,-77.07514
"525",48507,1214,1413,"Black",38.8778572753478,-77.0511804507096
"526",22656,479,740,"Black",38.9493818508657,-77.0825136999437
"527",44178,1208,1503,"Black",38.87844,-77.04702
"528",32448,1034,1418,"Black",38.89537,-77.05097
"529",79494,991,1071,"Black",38.8995073174037,-77.0671324201758
"530",87846,163,762,"Black",38.9801446347833,-77.0814812485463
"531",12971,1308,1107,"Black",38.86866,-77.06545
"532",33320,1097,1582,"Black",38.8892160773722,-77.0433246254171
"533",63068,768,1220,"Black",38.92123,-77.06017
"534",50886,472,650,"Black",38.95005,-77.08669
"535",50572,1621,915,"Black",38.83824,-77.07436
"536",56466,501,756,"Black",38.94721,-77.08177
"537",48072,459,804,"Black",38.95129,-77.07953
"538",60894,1692,941,"Black",38.8313398485316,-77.0731507141131
"539",41409,920,856,"Black",38.90645,-77.07711
"540",26034,1024,1487,"Black",38.89637,-77.04778
"541",10870,869,834,"Black",38.91143,-77.07816
"542",50822,84,640,"Black",38.98782,-77.08718
"543",53531,486,1082,"Black",38.94868,-77.06658
"544",85665,1656,973,"Black",38.83486,-77.07168
"545",39805,1592,1033,"Black",38.84111,-77.06887
"546",54634,1449,1124,"Black",38.85501,-77.06465
"547",47384,802,894,"Black",38.9179452204384,-77.0753413665412
"548",18296,481,816,"Black",38.9491240843701,-77.0789840085467
"549",52715,1100,1318,"Black",38.88893,-77.0556
"550",63752,865,1453,"Black",38.91184,-77.04935
"551",31189,1191,1145,"Black",38.88005,-77.06365
"552",41879,366,929,"Black",38.96035,-77.0737
"553",30096,1185,1444,"Black",38.88071,-77.04977
"554",19795,866,866,"Black",38.91169,-77.07665
"555",76760,956,1123,"Black",38.9029595979357,-77.064703141408
"556",50307,629,766,"Black",38.93472,-77.08131
"557",13853,1190,1497,"Black",38.88019,-77.0473
"558",85608,1236,863,"Black",38.87575,-77.07678
"559",37010,469,970,"Black",38.95031,-77.07179
"560",71404,192,671,"Black",38.97727,-77.08572
"561",60760,1009,1473,"Black",38.8978,-77.0484
"562",46225,588,799,"Black",38.93876,-77.07977
"563",13620,1088,1512,"Black",38.89012,-77.04658
"564",85203,450,988,"Black",38.9522,-77.07097
"565",65882,1210,1067,"Black",38.87828,-77.0673
"566",88535,180,746,"Black",38.97842,-77.08223
"567",15361,714,891,"Black",38.92651,-77.07551
"568",27189,926,1477,"Black",38.90585,-77.04824
"569",63407,551,1026,"Black",38.94233,-77.06923
"570",88756,1180,1401,"Black",38.88117,-77.05177
"571",65027,1338,1043,"Black",38.86577,-77.0684
"572",30670,710,1017,"Black",38.92693,-77.06961
"573",29203,946,1140,"Black",38.9039585198281,-77.0638791712442
"574",36932,974,1534,"Black",38.9012,-77.04555
"575",40292,539,893,"Black",38.94353,-77.07539
"576",25334,1195,1406,"Black",38.87974,-77.05152
"577",13424,1716,957,"Black",38.82903,-77.0724
"578",48746,1514,1172,"Black",38.8487,-77.06243
"579",30936,1538,1095,"Black",38.84638,-77.06601
"580",74793,421,760,"Black",38.95502,-77.08156
"581",74421,335,952,"Black",38.9633287774448,-77.072639646101
"582",36301,1428,981,"Black",38.85703,-77.0713
"583",47738,786,920,"Black",38.91945,-77.07415
"584",72829,612,751,"Black",38.93644,-77.082
"585",47871,609,655,"Black",38.93671,-77.08645
"586",28508,1535,1176,"Black",38.84661,-77.06221
"587",71365,1594,940,"Black",38.8409,-77.07319
"588",76004,1757,955,"Black",38.825,-77.0725
"589",13593,1401,1062,"Black",38.8597,-77.06751
"590",55710,796,853,"Black",38.91855,-77.07724
"591",35635,1139,1407,"Black",38.88516,-77.0515
"592",13943,746,952,"Black",38.92341,-77.07266
"593",82022,1258,832,"Black",38.87359,-77.07825
"594",30563,942,935,"Black",38.90434,-77.07344
"595",34351,498,882,"Black",38.94751,-77.07593
"596",81640,396,792,"Black",38.95749,-77.08011
"597",19306,198,776,"Black",38.97673,-77.08084
"598",15047,1155,1535,"Black",38.88355,-77.0455
"599",79803,986,1154,"Black",38.90008,-77.06324
"600",41737,1183,1498,"Black",38.88088,-77.04723
"601",18561,650,778,"Black",38.9326786844712,-77.0807569196177
"602",26978,1025,1159,"Black",38.89627,-77.06302
"603",18933,923,1538,"Black",38.90612,-77.04538
"604",64625,974,1563,"Black",38.90125,-77.04423
"605",10458,819,836,"Black",38.91628,-77.07805
"606",81637,954,1478,"Black",38.90314,-77.04818
"607",32991,1103,1314,"Black",38.8886093486939,-77.0557974864877
"608",76378,935,1142,"Black",38.90503,-77.06383
"609",41228,665,1006,"Black",38.9312224345497,-77.0701414909595
"610",38668,1522,1132,"Black",38.8478904088796,-77.0642654310955
"611",20460,919,1462,"Black",38.90655,-77.04894
"612",83113,1140,1307,"Black",38.88507,-77.05615
"613",70330,751,629,"Black",38.92291,-77.08765
"614",31886,861,1070,"Black",38.9122,-77.06715
"615",80763,1293,1145,"Black",38.87014,-77.06366
"616",81931,957,1104,"Black",38.90281,-77.06556
"617",37744,674,1128,"Black",38.9303656389018,-77.0644359670864
"618",76273,1742,968,"Black",38.82648,-77.07192
"619",69758,1326,1364,"Black",38.86693,-77.05348
"620",83546,379,924,"Black",38.95905,-77.07394
"621",56556,755,1002,"Black",38.92251,-77.07033
"622",14912,1155,1342,"Black",38.88357,-77.0545
"623",54590,727,1265,"Black",38.9252627274103,-77.0581029751964
"624",32481,1012,1619,"Black",38.89754,-77.04164
"625",73007,1398,1158,"Black",38.859952203356,-77.0630421964699
"626",18975,1120,1313,"Black",38.887,-77.05587
"627",26021,1160,1258,"Black",38.88309,-77.05841
"628",44974,925,783,"Black",38.90597,-77.0805
"629",33125,854,923,"Black",38.91287,-77.07401
"630",39698,868,730,"Black",38.9115,-77.083
"631",62107,237,743,"Black",38.9729,-77.08237
"632",79360,1194,1160,"Black",38.87982,-77.06298
"633",80612,1520,1173,"Black",38.84804,-77.06238
"634",16703,1131,1532,"Black",38.88596,-77.04568
"635",76519,723,880,"Black",38.92562,-77.07599
"636",66498,954,1490,"Black",38.90313,-77.04763
"637",59371,340,697,"Black",38.96289,-77.08452
"638",36506,1211,1518,"Black",38.87819,-77.04631
"639",86631,385,469,"Black",38.95856,-77.09511
"640",57935,1196,1038,"Black",38.87964,-77.06863
"641",60980,657,1160,"Black",38.93204,-77.06296
"642",85393,1789,907,"Black",38.82192,-77.07475
"643",82565,1109,1534,"Black",38.8880398142888,-77.0455735164537
"644",77275,1384,1168,"Black",38.86132,-77.06261
"645",57467,777,753,"Black",38.92033,-77.08193
"646",21353,1366,1062,"Black",38.86305,-77.06752
"647",18842,1686,1024,"Black",38.83195,-77.0693
"648",86680,1536,1103,"Black",38.84653,-77.0656
"649",82873,694,1097,"Black",38.9284885201664,-77.0659087815612
"650",61357,1296,1097,"Black",38.8698339538465,-77.0658917880683
"651",38524,1408,1032,"Black",38.8589505586418,-77.0689344859821
"652",38139,1089,1634,"Black",38.88999,-77.04091
"653",65368,687,1111,"Black",38.92913,-77.06525
"654",42719,1157,1131,"Black",38.8833907893585,-77.0643064391338
"655",40709,959,1553,"Black",38.9026157425883,-77.0446927624016
"656",28557,694,695,"Black",38.92846,-77.0846
"657",33848,673,1099,"Black",38.9304531081174,-77.0658175898588
"658",40891,1296,1180,"Black",38.86988,-77.06205
"659",87141,530,1108,"Black",38.9444325032119,-77.065381625527
"660",69195,1014,1144,"Black",38.89729,-77.0637
"661",79267,409,710,"Black",38.95621,-77.08392
"662",26395,1205,1073,"Black",38.8786982637839,-77.0670232295844
"663",77619,549,773,"Black",38.94257,-77.08098
"664",84913,1565,1114,"Black",38.8436719579853,-77.0651245755384
"665",59621,996,1508,"Black",38.89911,-77.04677
"666",23623,696,1275,"Black",38.92824,-77.0576
"667",74337,920,868,"Black",38.90648,-77.07654
"668",79314,1118,1162,"Black",38.88722,-77.06288
"669",34533,899,1513,"Black",38.9084892963633,-77.0465504359016
"670",87648,647,726,"Black",38.93301,-77.08317
"671",88652,1490,1114,"Black",38.85099,-77.0651
"672",31192,1142,1381,"Black",38.8848120494622,-77.0526834022759
"673",40829,721,774,"Black",38.92583,-77.08094
"674",68014,965,1530,"Black",38.9020820800234,-77.0457573064034
"675",16759,608,1149,"Black",38.93678,-77.06348
"676",32731,1148,1352,"Black",38.8842927869936,-77.0540473431137
"677",58342,699,916,"Black",38.927985065156,-77.074334887245
"678",21071,1205,846,"Black",38.87869,-77.07756
"679",17124,1729,946,"Black",38.82773,-77.07291
"680",81017,897,829,"Black",38.90868,-77.07835
"681",39195,949,1073,"Black",38.90364,-77.06703
"682",53756,959,811,"Black",38.90267,-77.07919
"683",12323,1443,1163,"Black",38.85554,-77.06281
"684",17278,716,1140,"Black",38.9263011284419,-77.0639187470737
"685",27248,661,786,"Black",38.9317,-77.08037
"686",47629,1547,968,"Black",38.84548,-77.07189
"687",23533,1650,891,"Black",38.8354231623595,-77.0754909528601
"688",26501,1424,1249,"Black",38.8574276849474,-77.0588070447891
"689",48808,1268,1209,"Black",38.87259,-77.06068
"690",60871,974,1571,"Black",38.9011843773054,-77.0438266725486
"691",74411,457,722,"Black",38.95149,-77.08336
"692",26033,323,711,"Black",38.96449187803,-77.0838484156562
"693",25422,343,785,"Black",38.96262,-77.0804
"694",48768,463,828,"Black",38.9509,-77.07843
"695",18361,1692,990,"Black",38.83135,-77.0709
"696",70845,1767,880,"Black",38.82404,-77.07601
"697",88186,971,681,"Black",38.90146,-77.08525
"698",34510,970,682,"Black",38.9016,-77.08522
"699",42326,1051,1418,"Black",38.8937,-77.05097
"700",78156,584,1140,"Black",38.93913,-77.06392
"701",21188,904,806,"Black",38.90803,-77.07943
"702",56600,1196,969,"Black",38.87963,-77.07184
"703",53512,1179,786,"Black",38.88126,-77.08035
"704",49609,390,730,"Black",38.958002255935,-77.0829836471923
"705",25622,428,879,"Black",38.9543,-77.07606
"706",45186,1144,1170,"Black",38.88467,-77.0625
"707",79484,305,716,"Black",38.96625,-77.08364
"708",52474,1668,915,"Black",38.83369,-77.07435
"709",37726,1066,1567,"Black",38.89224,-77.04405
"710",23325,467,882,"Black",38.95057,-77.07589
"711",63127,812,764,"Black",38.91699,-77.0814
"712",74546,970,693,"Black",38.90155,-77.08468
"713",54971,1397,965,"Black",38.86005,-77.07204
"714",56962,443,826,"Black",38.95291,-77.07849
"715",11430,772,816,"Black",38.92084,-77.07895
"716",22379,648,1068,"Black",38.93288,-77.06723
"717",36866,1012,1086,"Black",38.89754,-77.06641
"718",59573,1471,1236,"Black",38.85286762873,-77.0594191281799
"719",72104,921,879,"Black",38.906406850984,-77.0760652700964
"720",29247,1135,1520,"Black",38.8855,-77.04624
"721",67544,1070,1550,"Black",38.89189,-77.04482
"722",23371,503,758,"Black",38.9470197740642,-77.0816653846169
"723",52518,937,958,"Black",38.90483,-77.07235
"724",89390,812,1195,"Black",38.91693,-77.06135
"725",59326,902,1508,"Black",38.90819,-77.04676
"726",82144,1008,1611,"Black",38.89787,-77.04199
"727",82065,1083,1273,"Black",38.89057,-77.0577
"728",10435,361,799,"Black",38.9608134566644,-77.0797832195857
"729",89249,560,677,"Black",38.9415,-77.08543
"730",79539,851,1042,"Black",38.91313,-77.06844
"731",20490,1323,1135,"Black",38.86724,-77.06412
"732",82751,322,793,"Black",38.96459,-77.08005
"733",11600,1064,1656,"Black",38.8924900524046,-77.0398843718249
"734",52790,1384,1258,"Black",38.86129,-77.0584
"735",24682,517,737,"Black",38.94562,-77.08266
"736",38654,1156,1131,"Black",38.88351,-77.06431
"737",15355,1267,821,"Black",38.87268,-77.07876
"738",47237,1405,1014,"Black",38.85932,-77.06977
"739",74465,912,1338,"Black",38.9072585846084,-77.0547041576595
"740",36238,1156,1540,"Black",38.88354,-77.04531
"741",42699,935,868,"Black",38.90503,-77.07656
"742",37934,1393,1210,"Black",38.8604,-77.06066
"743",46049,1182,1269,"Black",38.88095,-77.05791
"744",75514,1149,1460,"Black",38.88422,-77.04902
"745",59894,673,1270,"Black",38.93052,-77.05787
"746",78596,850,768,"Black",38.91329,-77.08121
"747",76478,937,1109,"Black",38.90479,-77.06534
"748",22320,1064,1645,"Black",38.89241,-77.04039
"749",57568,1481,1161,"Black",38.8519,-77.06292
"750",86492,1544,973,"Black",38.84576,-77.07166
"751",49397,245,677,"Black",38.97214,-77.08544
"752",25666,1046,1274,"Black",38.89421,-77.05766
"753",53967,1135,1273,"Black",38.88552,-77.05771
"754",54641,1005,1435,"Black",38.89817,-77.05017
"755",36027,430,672,"Black",38.95417,-77.08569
"756",43563,1541,1114,"Black",38.8460469380952,-77.0651186782498
"757",50803,749,1053,"Black",38.92314,-77.06794
"758",67184,1222,1489,"Black",38.87705,-77.04767
"759",19941,1042,1452,"Black",38.8946027639297,-77.049376138237
"760",30574,618,787,"Black",38.93583,-77.0803
"761",17914,716,968,"Black",38.92629,-77.07192
"762",20461,1688,1047,"Black",38.831727350395,-77.0682277545275
"763",81688,642,1096,"Black",38.93352,-77.06594
"764",46705,1186,874,"Black",38.8806,-77.07629
"765",56120,1140,1167,"Black",38.88505,-77.06265
"766",33141,1465,1038,"Black",38.85345,-77.06865
"767",51743,506,800,"Black",38.9467214950271,-77.079732579712
"768",24387,1174,1146,"Black",38.88178,-77.06363
"769",52388,1651,901,"Black",38.83529,-77.07503
"770",81284,491,841,"Black",38.948148308127,-77.0777952039139
"771",30239,397,775,"Black",38.95736,-77.0809
"772",32511,1569,1069,"Black",38.84328,-77.06721
"773",11514,1725,924,"Black",38.82813,-77.07395
"774",13486,1316,1205,"Black",38.86797,-77.06086
"775",18784,1393,1181,"Black",38.86042,-77.06197
"776",40087,276,843,"Black",38.9691446064561,-77.0777027994551
"777",62972,957,1108,"Black",38.90281,-77.06539
"778",60414,1244,1489,"Black",38.87498,-77.04766
"779",70738,452,987,"Black",38.95199,-77.07103
"780",79221,384,876,"Black",38.95856,-77.07617
"781",27031,906,788,"Black",38.90783,-77.08028
"782",74063,480,899,"Black",38.94927,-77.0751
"783",44543,1511,1156,"Black",38.8489146538083,-77.0631722169473
"784",50689,992,1416,"Black",38.89948,-77.05106
"785",45909,1285,1223,"Black",38.87098,-77.06003
"786",35771,114,731,"Black",38.9848637729773,-77.0829117050803
"787",81786,942,874,"Black",38.90436,-77.07628
"788",80201,284,872,"Black",38.96831,-77.07637
"789",12390,420,1025,"Black",38.95514,-77.06925
"790",45850,1097,1316,"Black",38.88925,-77.05573
"791",59134,1195,968,"Black",38.87968,-77.07191
"792",49342,583,1155,"Black",38.93924,-77.06322
"793",36675,346,692,"Black",38.9623102028558,-77.0847295540614
"794",28488,767,850,"Black",38.92132,-77.07741
"795",15034,1134,1570,"Black",38.88565,-77.0439
"796",53149,865,762,"Black",38.91177,-77.08151
"797",57251,906,1087,"Black",38.90777,-77.06637
"798",51913,1623,906,"Black",38.83807,-77.07478
"799",87495,1583,970,"Black",38.8419908130626,-77.0718170124647
"800",23699,1533,1086,"Black",38.84681,-77.06639
"801",56459,737,675,"Black",38.92422,-77.08556
"802",61429,926,1060,"Black",38.9058687850712,-77.067607536789
"803",59204,147,751,"Black",38.9816772482775,-77.0819927604354
"804",13396,448,817,"Black",38.95237,-77.07893
"805",20846,1684,1025,"Black",38.83208,-77.06924
"806",56520,1053,1417,"Black",38.8935205881492,-77.0509940490542
"807",84120,1007,1519,"Black",38.8979683451616,-77.0462684514561
"808",44787,1501,1215,"Black",38.849911179264,-77.0604075454244
"809",35583,1062,1035,"Black",38.89268,-77.06878
"810",16495,325,931,"Black",38.96436,-77.07362
"811",61139,1092,1625,"Black",38.88974,-77.04135
"812",77060,517,1024,"Black",38.9457,-77.06929
"813",35552,302,670,"Black",38.96658,-77.08575
"814",73747,501,758,"Black",38.94719,-77.08165
"815",40953,1382,1174,"Black",38.86149,-77.06232
"816",36383,1289,1222,"Black",38.87058,-77.06007
"817",46093,1002,1163,"Black",38.89844,-77.06284
"818",64524,259,732,"Black",38.9707281407368,-77.0829020652787
"819",27676,755,1287,"Black",38.92254,-77.05708
"820",61593,916,1076,"Black",38.90683,-77.06689
"821",82450,605,483,"Black",38.9371231263075,-77.0944753681535
"822",88110,1557,1138,"Black",38.84447,-77.064
"823",22492,1535,1154,"Black",38.84658,-77.06324
"824",35054,1364,1172,"Black",38.86322,-77.0624
"825",55124,449,882,"Black",38.95226,-77.07593
"826",70488,1713,932,"Black",38.82928,-77.07356
"827",66379,1497,1141,"Black",38.85032,-77.06384
"828",51018,858,1416,"Black",38.91245,-77.05106
"829",43625,1092,1323,"Black",38.88968,-77.0554
"830",60320,671,1103,"Black",38.93066,-77.06562
"831",45973,763,852,"Black",38.92175,-77.07729
"832",65113,1325,1164,"Black",38.86706,-77.06276
"833",65425,1179,987,"Black",38.88128,-77.07102
"834",45704,1465,1052,"Black",38.8533839878194,-77.0680095047405
"835",27795,1299,1404,"Black",38.86955,-77.05161
"836",23072,1658,919,"Black",38.83461,-77.07418
"837",36165,553,797,"Black",38.94212,-77.07986
"838",26890,813,854,"Black",38.91691,-77.07722
"839",68929,1308,1285,"Black",38.86871,-77.05718
"840",29964,1059,1348,"Black",38.89297,-77.05422
"841",66994,1583,1078,"Black",38.84195,-77.06676
"842",17098,1716,1003,"Black",38.8289900161065,-77.0702532553836
"843",14955,1274,1281,"Black",38.87201,-77.05733
"844",59819,1214,1416,"Black",38.8779,-77.05104
"845",38489,1581,946,"Black",38.84211,-77.07292
"846",83022,352,933,"Black",38.96175,-77.07352
"847",32642,927,780,"Black",38.9057942902234,-77.0806708789336
"848",83279,1469,1130,"Black",38.85302,-77.06437
"849",81211,1402,1060,"Black",38.85959,-77.06763
"850",50841,1535,1155,"Black",38.8466586861998,-77.06320615811
"851",68418,1510,1143,"Black",38.84905,-77.06374
"852",88094,1724,885,"Black",38.8282,-77.07579
"853",13899,842,791,"Black",38.91401,-77.08014
"854",20440,1443,1008,"Black",38.85555,-77.07004
"855",16616,1265,1129,"Black",38.8729331876402,-77.0644017286788
"856",30745,1226,1492,"Black",38.87671,-77.04754
"857",51178,1084,1542,"Black",38.89049,-77.04521
"858",61659,1014,1157,"Black",38.8973,-77.06309
"859",87935,1323,1400,"Black",38.8672389758625,-77.0518163941889
"860",13291,1348,1080,"Black",38.86477,-77.0667
"861",18011,675,1060,"Black",38.93031,-77.06761
"862",38212,1153,1329,"Black",38.88377,-77.05511
"863",32879,1058,1279,"Black",38.89304,-77.05744
"864",63767,1115,1495,"Black",38.88751,-77.0474
"865",24281,701,694,"Black",38.9277764384891,-77.0846398454811
"866",67245,1430,1040,"Black",38.85685,-77.06856
"867",81756,842,769,"Black",38.91403,-77.08117
"868",14334,299,845,"Black",38.96687,-77.07762
"869",26606,261,796,"Black",38.97056,-77.07993
"870",53865,986,1573,"Black",38.90003,-77.04374
"871",39516,1059,1270,"Black",38.89291,-77.05784
"872",19429,1303,1203,"Black",38.86919,-77.06095
"873",72286,531,902,"Black",38.9443037164905,-77.074990964422
"874",37241,1414,1018,"Black",38.8583710598889,-77.069594309432
"875",77384,170,733,"Black",38.9794687225948,-77.0828473524722
"876",46514,1448,1055,"Black",38.8551237708603,-77.0678388443791
"877",13071,383,994,"Black",38.95866,-77.07069
"878",66392,1709,969,"Black",38.82967,-77.07186
"879",79865,1479,1157,"Black",38.85211,-77.06311
"880",66735,1221,1255,"Black",38.87716,-77.05853
"881",52487,1405,1059,"Black",38.85922,-77.06769
"882",65307,1725,897,"Black",38.8281087797336,-77.0752267610676
