yPos,xPos,race,lat,lon,age
925,783,Black,38.90597,-77.0805,50
854,923,Black,38.91287,-77.07401,58
868,730,Black,38.9115,-77.083,67
237,743,Black,38.9729,-77.08237,64
1194,1160,Black,38.87982,-77.06298,44
1520,1173,Black,38.84804,-77.06238,71
1131,1532,Black,38.88596,-77.04568,66
723,880,Black,38.92562,-77.07599,65
954,1490,Black,38.90313,-77.04763,69
340,697,Black,38.96289,-77.08452,50
1211,1518,Black,38.87819,-77.04631,63
385,469,Black,38.95856,-77.09511,55
1196,1038,Black,38.87964,-77.06863,71
657,1160,Black,38.93204,-77.06296,71
1789,907,Black,38.82192,-77.07475,64
1109,1534,Black,38.8880398142888,-77.0455735164537,73
1384,1168,Black,38.86132,-77.06261,91
777,753,Black,38.92033,-77.08193,64
1366,1062,Black,38.86305,-77.06752,72
1686,1024,Black,38.83195,-77.0693,67
1536,1103,Black,38.84653,-77.0656,70
694,1097,Black,38.9284885201664,-77.0659087815612,53
1296,1097,Black,38.8698339538465,-77.0658917880683,48
1408,1032,Black,38.8589505586418,-77.0689344859821,70
1089,1634,Black,38.88999,-77.04091,61
687,1111,Black,38.92913,-77.06525,63
1157,1131,Black,38.8833907893585,-77.0643064391338,61
959,1553,Black,38.9026157425883,-77.0446927624016,71
694,695,Black,38.92846,-77.0846,69
673,1099,Black,38.9304531081174,-77.0658175898588,54
1296,1180,Black,38.86988,-77.06205,69
530,1108,Black,38.9444325032119,-77.065381625527,69
1014,1144,Black,38.89729,-77.0637,72
409,710,Black,38.95621,-77.08392,52
1205,1073,Black,38.8786982637839,-77.0670232295844,68
549,773,Black,38.94257,-77.08098,59
1565,1114,Black,38.8436719579853,-77.0651245755384,67
996,1508,Black,38.89911,-77.04677,64
696,1275,Black,38.92824,-77.0576,70
920,868,Black,38.90648,-77.07654,78
1118,1162,Black,38.88722,-77.06288,57
899,1513,Black,38.9084892963633,-77.0465504359016,66
647,726,Black,38.93301,-77.08317,70
1490,1114,Black,38.85099,-77.0651,44
1142,1381,Black,38.8848120494622,-77.0526834022759,69
721,774,Black,38.92583,-77.08094,61
965,1530,Black,38.9020820800234,-77.0457573064034,69
608,1149,Black,38.93678,-77.06348,72
1148,1352,Black,38.8842927869936,-77.0540473431137,64
699,916,Black,38.927985065156,-77.074334887245,65
1205,846,Black,38.87869,-77.07756,63
1729,946,Black,38.82773,-77.07291,69
897,829,Black,38.90868,-77.07835,61
949,1073,Black,38.90364,-77.06703,50
959,811,Black,38.90267,-77.07919,58
1443,1163,Black,38.85554,-77.06281,59
716,1140,Black,38.9263011284419,-77.0639187470737,67
661,786,Black,38.9317,-77.08037,67
1547,968,Black,38.84548,-77.07189,54
1650,891,Black,38.8354231623595,-77.0754909528601,68
1424,1249,Black,38.8574276849474,-77.0588070447891,65
1268,1209,Black,38.87259,-77.06068,55
974,1571,Black,38.9011843773054,-77.0438266725486,60
457,722,Black,38.95149,-77.08336,57
323,711,Black,38.96449187803,-77.0838484156562,70
343,785,Black,38.96262,-77.0804,51
463,828,Black,38.9509,-77.07843,58
1692,990,Black,38.83135,-77.0709,65
1767,880,Black,38.82404,-77.07601,64
971,681,Black,38.90146,-77.08525,61
970,682,Black,38.9016,-77.08522,61
1051,1418,Black,38.8937,-77.05097,63
584,1140,Black,38.93913,-77.06392,62
904,806,Black,38.90803,-77.07943,74
1196,969,Black,38.87963,-77.07184,47
1179,786,Black,38.88126,-77.08035,63
390,730,Black,38.958002255935,-77.0829836471923,68
428,879,Black,38.9543,-77.07606,64
1144,1170,Black,38.88467,-77.0625,61
305,716,Black,38.96625,-77.08364,58
1668,915,Black,38.83369,-77.07435,61
1066,1567,Black,38.89224,-77.04405,66
467,882,Black,38.95057,-77.07589,67
812,764,Black,38.91699,-77.0814,59
970,693,Black,38.90155,-77.08468,54
1397,965,Black,38.86005,-77.07204,48
443,826,Black,38.95291,-77.07849,65
772,816,Black,38.92084,-77.07895,62
648,1068,Black,38.93288,-77.06723,61
1012,1086,Black,38.89754,-77.06641,63
1471,1236,Black,38.85286762873,-77.0594191281799,69
921,879,Black,38.906406850984,-77.0760652700964,67
1135,1520,Black,38.8855,-77.04624,71
1070,1550,Black,38.89189,-77.04482,66
503,758,Black,38.9470197740642,-77.0816653846169,72
937,958,Black,38.90483,-77.07235,55
812,1195,Black,38.91693,-77.06135,83
902,1508,Black,38.90819,-77.04676,27
1008,1611,Black,38.89787,-77.04199,63
1083,1273,Black,38.89057,-77.0577,70
361,799,Black,38.9608134566644,-77.0797832195857,69
560,677,Black,38.9415,-77.08543,71
851,1042,Black,38.91313,-77.06844,52
1323,1135,Black,38.86724,-77.06412,62
322,793,Black,38.96459,-77.08005,69
1064,1656,Black,38.8924900524046,-77.0398843718249,66
1384,1258,Black,38.86129,-77.0584,54
517,737,Black,38.94562,-77.08266,54
1156,1131,Black,38.88351,-77.06431,68
1267,821,Black,38.87268,-77.07876,66
1405,1014,Black,38.85932,-77.06977,57
912,1338,Black,38.9072585846084,-77.0547041576595,63
1156,1540,Black,38.883540000000004,-77.04531,72
935,868,Black,38.905029999999996,-77.07656,56
1393,1210,Black,38.8604,-77.06066,63
1182,1269,Black,38.88095,-77.05791,52
1149,1460,Black,38.88422,-77.04902,62
673,1270,Black,38.93052,-77.05787,61
850,768,Black,38.91329,-77.08121,66
937,1109,Black,38.90479,-77.06534,73
1064,1645,Black,38.89241,-77.04039,74
1481,1161,Black,38.8519,-77.06292,62
1544,973,Black,38.84576,-77.07166,61
245,677,Black,38.97214,-77.08544,64
1046,1274,Black,38.89421,-77.05766,63
1135,1273,Black,38.88552,-77.05771,65
1005,1435,Black,38.89817,-77.05017,46
430,672,Black,38.95417,-77.08569,50
1541,1114,Black,38.8460469380952,-77.0651186782498,63
749,1053,Black,38.92314,-77.06794,63
1222,1489,Black,38.87705,-77.04767,68
1042,1452,Black,38.8946027639297,-77.049376138237,70
618,787,Black,38.93583,-77.0803,54
716,968,Black,38.92629,-77.07192,63
1688,1047,Black,38.831727350395,-77.0682277545275,69
642,1096,Black,38.93352,-77.06594,70
1186,874,Black,38.8806,-77.07629,52
1140,1167,Black,38.88505,-77.06265,49
1465,1038,Black,38.85345,-77.06865,60
506,800,Black,38.9467214950271,-77.079732579712,51
1174,1146,Black,38.88178,-77.06363,68
1651,901,Black,38.83529,-77.07503,70
491,841,Black,38.948148308127,-77.0777952039139,64
397,775,Black,38.95736,-77.0809,61
1569,1069,Black,38.84328,-77.06721,76
1725,924,Black,38.82813,-77.07395,70
1316,1205,Black,38.86797,-77.06086,77
1393,1181,Black,38.86042,-77.06197,69
276,843,Black,38.9691446064561,-77.0777027994551,61
957,1108,Black,38.90281,-77.06539,67
1244,1489,Black,38.87498,-77.04766,51
452,987,Black,38.95199,-77.07103,55
384,876,Black,38.95856,-77.07617,70
906,788,Black,38.90783,-77.08028,67
480,899,Black,38.94927,-77.0751,64
1511,1156,Black,38.8489146538083,-77.0631722169473,67
992,1416,Black,38.89948,-77.05106,66
1285,1223,Black,38.87098,-77.06003,67
114,731,Black,38.9848637729773,-77.0829117050803,69
942,874,Black,38.90436,-77.07628,60
284,872,Black,38.96831,-77.07637,67
420,1025,Black,38.95514,-77.06925,67
1097,1316,Black,38.88925,-77.05573,70
1195,968,Black,38.87968,-77.07191,70
583,1155,Black,38.93924,-77.06322,61
346,692,Black,38.9623102028558,-77.0847295540614,70
767,850,Black,38.92132,-77.07741,95
1134,1570,Black,38.88565,-77.0439,70
865,762,Black,38.91177,-77.08151,61
906,1087,Black,38.90777,-77.06637,79
1623,906,Black,38.83807,-77.07478,74
1583,970,Black,38.8419908130626,-77.0718170124647,71
1533,1086,Black,38.84681,-77.06639,63
737,675,Black,38.92422,-77.08556,59
926,1060,Black,38.9058687850712,-77.067607536789,55
147,751,Black,38.9816772482775,-77.0819927604354,62
448,817,Black,38.95237,-77.07893,62
1684,1025,Black,38.83208,-77.06924,73
1053,1417,Black,38.8935205881492,-77.0509940490542,68
1007,1519,Black,38.8979683451616,-77.0462684514561,70
1501,1215,Black,38.849911179264,-77.0604075454244,87
1062,1035,Black,38.89268,-77.06878,60
325,931,Black,38.96436,-77.07362,65
1092,1625,Black,38.88974,-77.04135,72
517,1024,Black,38.9457,-77.06929,48
302,670,Black,38.96658,-77.08575,57
501,758,Black,38.94719,-77.08165,60
1382,1174,Black,38.86149,-77.06232,72
1289,1222,Black,38.87058,-77.06007,69
1002,1163,Black,38.89844,-77.06284,68
259,732,Black,38.9707281407368,-77.0829020652787,66
755,1287,Black,38.92254,-77.05708,73
916,1076,Black,38.90683,-77.06689,61
605,483,Black,38.9371231263075,-77.0944753681535,54
1557,1138,Black,38.84447,-77.064,57
1535,1154,Black,38.84658,-77.06324,92
1364,1172,Black,38.86322,-77.0624,57
449,882,Black,38.95226,-77.07593,68
1713,932,Black,38.82928,-77.07356,67
1497,1141,Black,38.85032,-77.06384,62
858,1416,Black,38.91245,-77.05106,61
1092,1323,Black,38.88968,-77.0554,63
671,1103,Black,38.93066,-77.06562,67
763,852,Black,38.92175,-77.07729,77
1325,1164,Black,38.86706,-77.06276,69
1179,987,Black,38.88128,-77.07102,73
1465,1052,Black,38.8533839878194,-77.0680095047405,65
1299,1404,Black,38.86955,-77.05161,76
1658,919,Black,38.83461,-77.07418,65
553,797,Black,38.94212,-77.07986,75
813,854,Black,38.91691,-77.07722,66
1308,1285,Black,38.86871,-77.05718,69
1059,1348,Black,38.89297,-77.05422,70
1583,1078,Black,38.84195,-77.06676,83
1716,1003,Black,38.8289900161065,-77.0702532553836,64
1274,1281,Black,38.87201,-77.05733,65
1214,1416,Black,38.8779,-77.05104,61
1581,946,Black,38.84211,-77.07292,62
352,933,Black,38.96175,-77.07352,64
927,780,Black,38.9057942902234,-77.0806708789336,35
1469,1130,Black,38.85302,-77.06437,55
1402,1060,Black,38.85959,-77.06763,77
1535,1155,Black,38.8466586861998,-77.06320615811,62
1510,1143,Black,38.84905,-77.06374,61
1724,885,Black,38.8282,-77.07579,52
842,791,Black,38.91401,-77.08014,62
1443,1008,Black,38.85555,-77.07004,65
1265,1129,Black,38.8729331876402,-77.0644017286788,65
1226,1492,Black,38.87671,-77.04754,78
1084,1542,Black,38.89049,-77.04521,71
1014,1157,Black,38.8973,-77.06309,66
1323,1400,Black,38.8672389758625,-77.0518163941889,63
1348,1080,Black,38.86477,-77.0667,63
675,1060,Black,38.93031,-77.06761,71
1153,1329,Black,38.88377,-77.05511,54
1058,1279,Black,38.89304,-77.05744,61
1115,1495,Black,38.88751,-77.0474,57
701,694,Black,38.9277764384891,-77.0846398454811,65
1430,1040,Black,38.85685,-77.06856,66
842,769,Black,38.91403,-77.08117,62
299,845,Black,38.96687,-77.07762,62
261,796,Black,38.97056,-77.07993,36
986,1573,Black,38.90003,-77.04374,48
1059,1270,Black,38.89291,-77.05784,71
1303,1203,Black,38.86919,-77.06095,51
531,902,Black,38.9443037164905,-77.074990964422,65
1414,1018,Black,38.8583710598889,-77.069594309432,75
170,733,Black,38.9794687225948,-77.0828473524722,33
1448,1055,Black,38.8551237708603,-77.0678388443791,69
383,994,Black,38.95866,-77.07069,73
1709,969,Black,38.82967,-77.07186,66
1479,1157,Black,38.85211,-77.06311,52
1221,1255,Black,38.87716,-77.05853,54
1405,1059,Black,38.85922,-77.06769,71
1725,897,Black,38.8281087797336,-77.0752267610676,51
1155,1342,Black,38.8836114168703,-77.0545075258521,58
211,744,Black,38.97539,-77.08231,68
973,1496,Black,38.90133,-77.04734,66
1651,1036,Black,38.83536,-77.06873,94
1229,1425,Black,38.87637,-77.05066,63
416,809,Black,38.9555360888403,-77.0793017333636,70
291,682,Black,38.9676754774933,-77.0852267631514,70
1286,1122,Black,38.87087,-77.06474,59
1397,1079,Black,38.8600301364581,-77.0667602038744,67
855,1415,Black,38.91278,-77.05112,51
898,791,Black,38.90858,-77.08014,68
1043,1123,Black,38.89446,-77.06468,68
1427,1175,Black,38.85716,-77.06228,55
1214,945,Black,38.87784,-77.07297,55
651,1151,Black,38.9326317325996,-77.0633682765568,70
1723,899,Black,38.8283,-77.07509,67
1717,957,Black,38.82892,-77.07243,74
756,357,Black,38.92245,-77.10034,66
1728,987,Black,38.82786,-77.07101,72
1143,1285,Black,38.88475,-77.05716,62
1307,1368,Black,38.86885,-77.05331,76
1633,1028,Black,38.83711,-77.06913,63
1700,892,Black,38.8305756516777,-77.0754537860199,53
1275,1302,Black,38.8718917832455,-77.056385045406,54
1407,1059,Black,38.859052204737,-77.0676753094312,62
750,932,Black,38.92303,-77.07357,43
541,1132,Black,38.94335,-77.06427,63
1140,1278,Black,38.88505,-77.0575,59
1767,947,Black,38.82409,-77.07287,33
950,1151,Black,38.90357,-77.06341,72
1425,1236,Black,38.8573,-77.05943,71
1513,911,Black,38.84878,-77.07455,68
1373,995,Black,38.86235,-77.07064,70
1500,909,Black,38.85005,-77.07466,44
1265,1179,Black,38.87289,-77.06207,66
966,850,Black,38.90196,-77.07739,56
1131,1117,Black,38.8859423573818,-77.0649690893577,64
783,1073,Black,38.91976,-77.06701,60
337,695,Black,38.96316,-77.08461,52
1449,1177,Black,38.85498,-77.06219,74
464,736,Black,38.95078,-77.08269,61
839,870,Black,38.91431,-77.07646,66
995,1506,Black,38.89919,-77.04686,67
1566,1121,Black,38.8436,-77.06479,39
1407,1169,Black,38.85907,-77.06256,51
290,684,Black,38.96776,-77.08514,78
480,668,Black,38.94931,-77.08587,58
686,711,Black,38.92925,-77.08386,70
935,1354,Black,38.9049489142958,-77.0539578124201,69
392,979,Black,38.9578590217335,-77.0713726077992,69
327,777,Black,38.96413,-77.08079,38
659,1117,Black,38.93181,-77.06498,64
729,1213,Black,38.92502,-77.06052,64
1219,836,Black,38.87735,-77.07803,50
1400,1195,Black,38.8597468221488,-77.0613216545024,70
1270,1137,Black,38.8724,-77.06404,70
1293,1375,Black,38.87015,-77.05296,64
1237,1211,Black,38.8756059493359,-77.0606109607,72
587,717,Black,38.93889,-77.08358,51
736,973,Black,38.92438,-77.07165,66
1448,1176,Black,38.85506,-77.06222,74
1321,1366,Black,38.8674,-77.0534,64
978,1082,Black,38.90083,-77.06661,66
963,1140,Black,38.90225,-77.06389,70
868,1460,Black,38.91156,-77.049,67
577,710,Black,38.9398,-77.08389,64
759,842,Black,38.92208,-77.07776,68
697,894,Black,38.92815,-77.07533,61
1582,962,Black,38.84202,-77.07217,57
1129,1192,Black,38.88616,-77.06146,55
797,865,Black,38.9183956250407,-77.0766913149344,65
1769,858,Black,38.8238112327748,-77.0770239469021,65
1137,1557,Black,38.88534,-77.04449,56
410,971,Black,38.95606,-77.07175,66
1660,974,Black,38.83448,-77.0716,64
1049,1132,Black,38.8939,-77.06426,69
1157,1469,Black,38.8834001023455,-77.0486027078937,74
1571,988,Black,38.84309,-77.07099,62
624,792,Black,38.9352565308398,-77.080114383385,73
699,733,Black,38.92799,-77.08285,66
565,708,Black,38.94099,-77.084,68
1285,1131,Black,38.87097,-77.06433,53
1060,1656,Black,38.8928788824668,-77.0398838817989,76
821,882,Black,38.9160451700301,-77.0759202255054,63
1447,1166,Black,38.8551782597302,-77.0627044888833,57
276,842,Black,38.9691,-77.07779,72
1327,1369,Black,38.86682,-77.05327,63
1125,1540,Black,38.88649,-77.04531,83
927,769,Black,38.90576,-77.08115,74
943,1076,Black,38.90421,-77.0669,64
783,1078,Black,38.91975,-77.06679,65
1384,1176,Black,38.86127,-77.06221,64
767,1052,Black,38.92139,-77.06801,67
1165,1425,Black,38.88262,-77.05064,73
1125,1392,Black,38.88652,-77.05219,68
1189,849,Black,38.8802735451838,-77.0774249345001,62
629,767,Black,38.93481,-77.08126,74
1197,1534,Black,38.8795167688839,-77.0455651135126,69
1442,1111,Black,38.8557,-77.06525,55
750,970,Black,38.923,-77.0718,55
1354,1210,Black,38.86419,-77.06065,60
977,1176,Black,38.90096,-77.06221,61
1773,871,Black,38.82345,-77.0764,68
1290,1206,Black,38.87044,-77.06083,73
1355,1141,Black,38.86412,-77.06388,81
699,808,Black,38.92792,-77.07935,66
832,885,Black,38.91506,-77.07578,71
1448,1165,Black,38.85506,-77.06275,56
1084,1362,Black,38.89049,-77.05355,67
588,1111,Black,38.93881,-77.06527,66
1198,1533,Black,38.87942,-77.04563,40
1127,1521,Black,38.88632,-77.04616,68
1554,1079,Black,38.84475,-77.06674,58
706,1259,Black,38.92726,-77.05838,61
491,883,Black,38.94822,-77.07587,60
1488,1188,Black,38.85117,-77.06169,73
1753,940,Black,38.82542,-77.0732,36
1531,1107,Black,38.84704,-77.06545,69
694,696,Black,38.92846,-77.08454,80
1094,1625,Black,38.88955,-77.04135,63
471,969,Black,38.9501,-77.07184,68
1159,1454,Black,38.88319,-77.04928,69
971,1343,Black,38.90153,-77.05444,62
1377,966,Black,38.86203,-77.07198,49
1556,1060,Black,38.8445659108146,-77.0676148407193,63
1603,954,Black,38.84004,-77.07256,71
1444,1179,Black,38.8554290528443,-77.0620852969858,65
692,1123,Black,38.9286,-77.06471,77
1363,1016,Black,38.86338,-77.06965,70
709,716,Black,38.92702,-77.08362,61
1122,1529,Black,38.88679,-77.04578,61
1891,840,Black,38.8119776993928,-77.0778616766158,42
1208,1518,Black,38.87846,-77.04633,69
1061,1557,Black,38.8927250812269,-77.0445087884308,73
249,731,Black,38.9717637098386,-77.0829518330298,66
964,1512,Black,38.90221,-77.04661,65
1117,1552,Black,38.88727,-77.04473,49
778,682,Black,38.92028,-77.08523,64
1563,1138,Black,38.8438678766963,-77.0639800373072,62
1108,1298,Black,38.8881875947782,-77.0565321203455,61
491,729,Black,38.94821,-77.08301,63
1193,1388,Black,38.87985,-77.05237,69
1787,857,Black,38.82207,-77.07705,59
1129,1463,Black,38.88613,-77.04887,68
1532,981,Black,38.84689,-77.0713,63
1702,932,Black,38.83034,-77.07359,74
498,758,Black,38.94749,-77.08169,70
1017,1103,Black,38.89704,-77.06563,66
1182,1043,Black,38.88093,-77.06841,75
1447,1236,Black,38.85522,-77.05945,62
1579,934,Black,38.84235,-77.07348,61
1079,1527,Black,38.890988042793,-77.0458777237736,61
1075,1333,Black,38.89136,-77.05493,49
1256,855,Black,38.8737924674942,-77.0771606207011,70
169,764,Black,38.97955,-77.08141,72
766,809,Black,38.9214689014419,-77.0793002934755,75
1347,1121,Black,38.86493,-77.06478,65
1133,1371,Black,38.88578,-77.05316,84
1227,1428,Black,38.87662,-77.0505,71
1121,1540,Black,38.88693,-77.04529,62
1350,1131,Black,38.8646549953744,-77.0643406068516,64
1033,1411,Black,38.8955,-77.05127,55
1318,1361,Black,38.86769,-77.05363,73
949,1549,Black,38.9036121041728,-77.0448649638488,66
430,965,Black,38.9541424021473,-77.0720631980907,62
1636,935,Black,38.83682,-77.07345,50
995,1004,Black,38.899182460628,-77.0702089733412,65
1541,1135,Black,38.84599,-77.06414,66
994,1553,Black,38.89922,-77.04466,65
1556,1162,Black,38.84461,-77.06288,68
361,978,Black,38.9608657027383,-77.071453459299,66
1649,915,Black,38.83551,-77.07437,42
632,1151,Black,38.93446,-77.06338,63
379,746,Black,38.95909,-77.08225,27
1369,1189,Black,38.8628,-77.0616,62
456,831,Black,38.951558403555,-77.0782618985216,67
1149,1349,Black,38.8841649906178,-77.0541748338417,63
89,678,Black,38.98726,-77.08539,71
928,1136,Black,38.9057,-77.06407,69
130,743,Black,38.9832994312645,-77.0823648911784,66
1483,1161,Black,38.85172,-77.06295,76
753,1084,Black,38.92272,-77.06648,64
761,836,Black,38.92188,-77.07804,65
1168,826,Black,38.88234,-77.07853,58
868,1459,Black,38.91155,-77.04906,31
510,722,Black,38.94638,-77.08337,49
349,945,Black,38.9620571835769,-77.0729869634515,71
1748,964,Black,38.825887685438,-77.0721084003227,56
705,717,Black,38.92739,-77.08358,67
1567,1125,Black,38.84351,-77.0646,65
358,710,Black,38.96116,-77.08389,64
547,687,Black,38.94277,-77.08498,60
987,1146,Black,38.89997,-77.06363,65
938,1031,Black,38.9047,-77.06899,71
1185,1503,Black,38.88068,-77.04702,59
976,1031,Black,38.90105,-77.06896,69
314,681,Black,38.96537,-77.08528,62
693,949,Black,38.9285,-77.07278,59
249,781,Black,38.97178,-77.08058,88
1339,1359,Black,38.865693392826,-77.0537314357489,41
1198,970,Black,38.8794436722596,-77.0718287945492,67
976,1161,Black,38.90099,-77.06292,66
1119,1533,Black,38.88714,-77.0456,86
1600,976,Black,38.84028,-77.07151,61
1192,1157,Black,38.87997,-77.06311,62
593,789,Black,38.9382481954227,-77.0802531383744,72
921,863,Black,38.90639,-77.07679,69
856,1433,Black,38.91271,-77.05025,44
1317,1059,Black,38.86785,-77.06767,64
563,1080,Black,38.94124,-77.06668,75
938,1108,Black,38.90472,-77.06537,63
987,1002,Black,38.89993,-77.07034,69
311,778,Black,38.96569,-77.08076,76
1240,840,Black,38.87528,-77.07786,66
1429,1153,Black,38.85693,-77.06327,65
1095,1465,Black,38.88945,-77.04879,51
1098,1202,Black,38.88911,-77.06101,56
1078,1274,Black,38.89104,-77.05765,70
846,924,Black,38.91364,-77.07396,68
809,918,Black,38.9173,-77.07422,48
936,864,Black,38.90491,-77.07673,64
1716,841,Black,38.829,-77.0778,67
1493,1135,Black,38.85071,-77.06414,54
960,1464,Black,38.90261,-77.04881,68
1601,940,Black,38.84016,-77.07319,65
464,801,Black,38.95087,-77.07967,74
1578,988,Black,38.84239,-77.07099,63
1175,1543,Black,38.88165,-77.04513,75
1491,1223,Black,38.85087,-77.06005,70
360,818,Black,38.9609690231091,-77.0788662769226,68
1122,1327,Black,38.88684,-77.0552,72
1212,1262,Black,38.87802,-77.05821,55
451,784,Black,38.9520707397051,-77.0804541726637,72
532,846,Black,38.94416,-77.07757,65
902,822,Black,38.90825,-77.0787,72
1688,997,Black,38.83176,-77.07056,72
478,812,Black,38.9494418753922,-77.0791625719896,68
1163,1508,Black,38.88281,-77.0468,42
